Hostname;RequestNumber;rootDispersion;DispOver8Req;Delay;Offset
0.de.pool.ntp.org;0;0.025070190;0.000000000;0.010118085;0.011791925
0.de.pool.ntp.org;1;0.025192261;0.000592834;0.010710920;0.012004483
0.de.pool.ntp.org;10;0.026290894;0.002386928;0.010487298;0.013153016
0.de.pool.ntp.org;11;0.026412964;0.002386928;0.010825525;0.012935615
0.de.pool.ntp.org;12;0.026519775;0.002386928;0.010613569;0.013337319
0.de.pool.ntp.org;13;0.026641846;0.002386928;0.010460771;0.013517363
0.de.pool.ntp.org;14;0.026763916;0.002386928;0.010944862;0.013173573
0.de.pool.ntp.org;15;0.026885986;0.002386928;0.010960077;0.014026526
0.de.pool.ntp.org;16;0.027008057;0.002386928;0.010530597;0.013762507
0.de.pool.ntp.org;17;0.027145386;0.002386928;0.010489920;0.013860596
0.de.pool.ntp.org;18;0.027267456;0.002386928;0.010464801;0.013968383
0.de.pool.ntp.org;19;0.027374268;0.002386928;0.010664479;0.014083604
0.de.pool.ntp.org;2;0.025314331;0.000611624;0.010729710;0.012686833
0.de.pool.ntp.org;20;0.027496338;0.002386928;0.011094702;0.013601730
0.de.pool.ntp.org;21;0.027618408;0.002386928;0.010574365;0.014211753
0.de.pool.ntp.org;22;0.027740479;0.002386928;0.011188059;0.013699962
0.de.pool.ntp.org;23;0.027862549;0.002386928;0.010703121;0.014249440
0.de.pool.ntp.org;24;0.027984619;0.002386928;0.010752767;0.014363221
0.de.pool.ntp.org;25;0.028106689;0.020869518;0.030987603;0.034568899
0.de.pool.ntp.org;26;0.028228760;0.020869518;0.011226685;0.014824267
0.de.pool.ntp.org;27;0.028335571;0.020869518;0.010848171;0.014536829
0.de.pool.ntp.org;28;0.028457642;0.020869518;0.010823776;0.015019230
0.de.pool.ntp.org;29;0.028579712;0.020869518;0.010521885;0.015068945
0.de.pool.ntp.org;3;0.025451660;0.002386928;0.012505014;0.014253710
0.de.pool.ntp.org;30;0.028717041;0.020869518;0.010529798;0.015143813
0.de.pool.ntp.org;31;0.028839111;0.020869518;0.010459009;0.015317634
0.de.pool.ntp.org;32;0.028961182;0.020869518;0.011083570;0.015304803
0.de.pool.ntp.org;33;0.029083252;0.020869518;0.011068417;0.015832238
0.de.pool.ntp.org;34;0.029190063;0.020869518;0.010716414;0.015697292
0.de.pool.ntp.org;35;0.029312134;0.020869518;0.011198294;0.014934124
0.de.pool.ntp.org;36;0.029434204;0.020869518;0.010274110;0.015410911
0.de.pool.ntp.org;37;0.029556274;0.020869518;0.010172762;0.015652845
0.de.pool.ntp.org;38;0.029678345;0.020869518;0.010525347;0.015919406
0.de.pool.ntp.org;39;0.029800415;0.020869518;0.010565622;0.016001978
0.de.pool.ntp.org;4;0.025573730;0.002386928;0.010724745;0.012304365
0.de.pool.ntp.org;40;0.029922485;0.020869518;0.010824706;0.015876789
0.de.pool.ntp.org;41;0.030029297;0.020869518;0.010843074;0.016070773
0.de.pool.ntp.org;42;0.030151367;0.020869518;0.011068903;0.014312255
0.de.pool.ntp.org;43;0.030288696;0.020869518;0.010308299;0.008003717
0.de.pool.ntp.org;44;0.030410767;0.020869518;0.010735287;0.004665355
0.de.pool.ntp.org;45;0.030532837;0.020869518;0.010277847;0.002766345
0.de.pool.ntp.org;46;0.030654907;0.020869518;0.010672539;0.001662926
