Hostname;RequestNumber;rootDispersion;DispOver8Req;Delay;Offset
1.de.pool.ntp.org;0;0.043426514;0.000000000;0.009175161;0.011588622
1.de.pool.ntp.org;1;0.043548584;0.000123390;0.009298551;0.011729346
1.de.pool.ntp.org;10;0.044647217;0.000403573;0.009362625;0.012763404
1.de.pool.ntp.org;11;0.044769287;0.000403573;0.009278657;0.012742526
1.de.pool.ntp.org;12;0.044876099;0.000403573;0.009206321;0.012983735
1.de.pool.ntp.org;13;0.044998169;0.000403573;0.009176573;0.013014230
1.de.pool.ntp.org;14;0.045120239;0.000403573;0.009252074;0.013167140
1.de.pool.ntp.org;15;0.045242310;0.000403573;0.009440218;0.013003903
1.de.pool.ntp.org;16;0.017974854;0.000403573;0.009241262;0.013256517
1.de.pool.ntp.org;17;0.018096924;0.000403573;0.009336580;0.013489664
1.de.pool.ntp.org;18;0.018234253;0.000403573;0.009488162;0.013240187
1.de.pool.ntp.org;19;0.018356323;0.000403573;0.009192361;0.013658623
1.de.pool.ntp.org;2;0.043670654;0.000179568;0.009118983;0.011904769
1.de.pool.ntp.org;20;0.018478394;0.000403573;0.009463617;0.013626223
1.de.pool.ntp.org;21;0.018600464;0.000403573;0.009230088;0.013787052
1.de.pool.ntp.org;22;0.018722534;0.000403573;0.009502296;0.013690485
1.de.pool.ntp.org;23;0.018844604;0.000403573;0.009390137;0.013821811
1.de.pool.ntp.org;24;0.018951416;0.000403573;0.009477349;0.013854166
1.de.pool.ntp.org;25;0.019073486;0.000403573;0.009244096;0.014232515
1.de.pool.ntp.org;26;0.019195557;0.000643643;0.009762626;0.014500784
1.de.pool.ntp.org;27;0.019317627;0.000643643;0.009345068;0.014484762
1.de.pool.ntp.org;28;0.019439697;0.000643643;0.009313835;0.014402872
1.de.pool.ntp.org;29;0.019561768;0.000643643;0.009187326;0.014645733
1.de.pool.ntp.org;3;0.043792725;0.000200130;0.009319113;0.011992754
