Hostname;RequestNumber;rootDispersion;DispOver8Req;Delay;Offset
2.de.pool.ntp.org;74;0.034896851;0.001161523;0.004063682;0.002734189
2.de.pool.ntp.org;75;0.035018921;0.001161523;0.004061399;0.002864213
2.de.pool.ntp.org;76;0.035140991;0.001161523;0.004188630;0.003131188
2.de.pool.ntp.org;77;0.035263062;0.001161523;0.004131707;0.002949773
2.de.pool.ntp.org;78;0.035385132;0.001161523;0.004424348;0.003384512
2.de.pool.ntp.org;79;0.035507202;0.001161523;0.004447409;0.003041350
2.de.pool.ntp.org;8;0.026901245;0.000426761;0.004202369;0.012679242
2.de.pool.ntp.org;80;0.035614014;0.001161523;0.004035107;0.003374979
2.de.pool.ntp.org;81;0.035736084;0.001161523;0.004205317;0.003471261
2.de.pool.ntp.org;82;0.035873413;0.001161523;0.004263577;0.003750484
2.de.pool.ntp.org;83;0.035995483;0.001534092;0.005443098;0.002309148
2.de.pool.ntp.org;84;0.036117554;0.001534092;0.004125915;0.003693282
2.de.pool.ntp.org;85;0.036239624;0.001534092;0.004281681;0.003637484
2.de.pool.ntp.org;86;0.036361694;0.001534092;0.003997517;0.004025511
2.de.pool.ntp.org;87;0.036468506;0.001534092;0.004038000;0.004034132
2.de.pool.ntp.org;88;0.036590576;0.001534092;0.004185357;0.004033362
2.de.pool.ntp.org;89;0.036712646;0.001534092;0.004062295;0.004260610
2.de.pool.ntp.org;9;0.027023315;0.000426761;0.004035379;0.012954672
2.de.pool.ntp.org;90;0.036834717;0.001534092;0.004477211;0.003988186
2.de.pool.ntp.org;91;0.036956787;0.001534092;0.004339188;0.004621063
2.de.pool.ntp.org;92;0.037078857;0.001534092;0.004150131;0.004538709
2.de.pool.ntp.org;93;0.037200928;0.001534092;0.004018717;0.004631753
2.de.pool.ntp.org;94;0.037307739;0.001534092;0.004474238;0.004290358
2.de.pool.ntp.org;95;0.037445068;0.001534092;0.004355019;0.005205783
2.de.pool.ntp.org;96;0.037567139;0.001534092;0.004594366;0.004725976
2.de.pool.ntp.org;97;0.037689209;0.001534092;0.004070407;0.005080959
2.de.pool.ntp.org;98;0.037811279;0.001534092;0.004121121;0.005158928
2.de.pool.ntp.org;99;0.037933350;0.001534092;0.004089472;0.005178432
