66
60
54
485
60
1502
1502
54
1514
1514
1514
54
1514
1514
1514
1514
1514
1514
1514
1514
850
54
54
1514
1514
1514
1466
54
1514
1514
1514
1514
1514
1514
1514
1514
1514
1514
1514
1514
1358
54
54
1502
1502
54
1514
1490
54
1514
1514
1514
1514
1454
1502
54
1502
1502
54
1514
1490
54
1514
1514
1514
1514
1454
54
1514
1514
1514
1466
54
1502
1502
54
1502
1514
1490
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1514
1514
1514
1466
54
1502
1514
1514
1478
54
1502
1514
1490
54
1502
1502
54
1502
1502
54
1514
1514
1514
1514
1514
1514
1514
1418
54
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1514
1514
1514
1514
1514
1514
1514
1418
54
54
1502
1502
54
1514
1514
1514
1514
1514
1514
1514
1418
54
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1514
1514
1514
1514
1514
1514
1514
1418
54
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1514
1490
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
1502
54
1514
1490
54
1502
1502
54
1502
1502
54
1514
1490
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1514
1514
1514
1514
1514
1514
1514
1514
1514
1514
1514
1370
54
54
1502
1502
54
1502
1514
54
1490
1502
54
1502
1502
1502
54
1502
1502
54
1514
1490
54
1514
1490
54
1502
1514
1490
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1514
1514
1514
1514
1514
1514
1514
1514
1514
1394
54
54
1514
1514
1514
1466
54
1502
1502
54
1502
1502
54
1502
1502
54
1514
1490
54
1502
1514
1514
1514
1514
1514
1442
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
1502
54
1502
1502
54
1502
1502
54
1514
1490
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1502
54
1502
1514
1490
54
1514
1514
1478
54
1502
1514
1490
54
