Hostname;RequestNumber;rootDispersion;DispOver8Req;Delay;Offset
2.de.pool.ntp.org;0;0.026351929;0.000000000;0.010317318;0.006172545
2.de.pool.ntp.org;1;0.026473999;0.000270360;0.010452498;0.006615235
2.de.pool.ntp.org;10;0.027557373;0.002477069;0.010302459;0.007400720
2.de.pool.ntp.org;11;0.027679443;0.002477069;0.010184359;0.007514330
2.de.pool.ntp.org;12;0.027801514;0.002477069;0.011212690;0.006592010
2.de.pool.ntp.org;13;0.027923584;0.002477069;0.010325803;0.007608837
2.de.pool.ntp.org;14;0.028045654;0.002477069;0.011126944;0.006809070
2.de.pool.ntp.org;15;0.028167725;0.002477069;0.010402243;0.008020761
2.de.pool.ntp.org;16;0.028305054;0.002544214;0.011373811;0.009307013
2.de.pool.ntp.org;17;0.028411865;0.002544214;0.010282896;0.008217432
2.de.pool.ntp.org;18;0.028533936;0.002544214;0.010429214;0.008403570
2.de.pool.ntp.org;19;0.028656006;0.002544214;0.010243319;0.008485167
2.de.pool.ntp.org;2;0.026580811;0.001272335;0.010953485;0.005947365
2.de.pool.ntp.org;20;0.028778076;0.002544214;0.010347342;0.008381990
2.de.pool.ntp.org;21;0.028900146;0.002544214;0.010265919;0.008508252
2.de.pool.ntp.org;22;0.029037476;0.002544214;0.010145813;0.008801786
2.de.pool.ntp.org;23;0.029159546;0.002544214;0.010254181;0.008759944
2.de.pool.ntp.org;24;0.029266357;0.002544214;0.010209431;0.008907419
2.de.pool.ntp.org;25;0.029388428;0.002544214;0.010276720;0.009024523
2.de.pool.ntp.org;26;0.029510498;0.002544214;0.010154519;0.009144981
2.de.pool.ntp.org;27;0.029632568;0.002544214;0.010655369;0.009578547
2.de.pool.ntp.org;28;0.029754639;0.002544214;0.010265428;0.009329545
2.de.pool.ntp.org;29;0.029876709;0.002544214;0.010238644;0.009495303
2.de.pool.ntp.org;3;0.026702881;0.001272335;0.010792755;0.005980823
2.de.pool.ntp.org;30;0.029998779;0.002544214;0.010257898;0.009539949
2.de.pool.ntp.org;31;0.030105591;0.002544214;0.010613625;0.010066176
2.de.pool.ntp.org;32;0.030227661;0.002544214;0.010161500;0.009724636
2.de.pool.ntp.org;33;0.030349731;0.002544214;0.010418248;0.009828877
2.de.pool.ntp.org;34;0.030487061;0.002544214;0.010194734;0.009898200
2.de.pool.ntp.org;35;0.030609131;0.002544214;0.011096659;0.010813203
2.de.pool.ntp.org;36;0.030731201;0.003239721;0.011721565;0.009350516
2.de.pool.ntp.org;37;0.030853271;0.003239721;0.010532912;0.010070834
2.de.pool.ntp.org;38;0.030975342;0.003239721;0.010234752;0.010406378
2.de.pool.ntp.org;39;0.031082153;0.003239721;0.010203645;0.010577398
2.de.pool.ntp.org;4;0.026824951;0.001520083;0.010193444;0.006774735
2.de.pool.ntp.org;40;0.031204224;0.003239721;0.010349224;0.010468825
2.de.pool.ntp.org;41;0.031326294;0.003239721;0.010253516;0.010720770
2.de.pool.ntp.org;42;0.031448364;0.003239721;0.010410184;0.010846839
2.de.pool.ntp.org;43;0.031570435;0.003239721;0.010227474;0.010968876
2.de.pool.ntp.org;44;0.031692505;0.003239721;0.010218612;0.010991993
2.de.pool.ntp.org;45;0.031829834;0.003239721;0.010604159;0.011497146
2.de.pool.ntp.org;46;0.031936646;0.003239721;0.010294878;0.011319208
2.de.pool.ntp.org;47;0.032058716;0.003239721;0.010619575;0.011607938
2.de.pool.ntp.org;48;0.032180786;0.003239721;0.010259339;0.011420589
2.de.pool.ntp.org;49;0.032302856;0.003239721;0.010387287;0.011428803
2.de.pool.ntp.org;5;0.026947021;0.002293590;0.011340239;0.006047060
2.de.pool.ntp.org;50;0.032424927;0.003239721;0.010645699;0.012028044
2.de.pool.ntp.org;51;0.032546997;0.003239721;0.010359552;0.011681302
2.de.pool.ntp.org;52;0.032669067;0.003239721;0.010581503;0.011774951
2.de.pool.ntp.org;53;0.032775879;0.003239721;0.010344214;0.012002883
2.de.pool.ntp.org;54;0.032897949;0.003239721;0.010319566;0.012062976
2.de.pool.ntp.org;55;0.033020020;0.003239721;0.010465057;0.012336801
2.de.pool.ntp.org;56;0.033142090;0.003239721;0.010256528;0.012242670
2.de.pool.ntp.org;57;0.033279419;0.003239721;0.010568868;0.012060975
2.de.pool.ntp.org;58;0.033401489;0.003239721;0.010266904;0.012473559
2.de.pool.ntp.org;59;0.033523560;0.003239721;0.010136568;0.012721706
2.de.pool.ntp.org;6;0.027069092;0.002293590;0.010304777;0.006810841
2.de.pool.ntp.org;60;0.033630371;0.003239721;0.010309596;0.012695367
2.de.pool.ntp.org;61;0.033752441;0.003239721;0.010317241;0.012734630
