Hostname;RequestNumber;rootDispersion;DispOver8Req;Delay;Offset
3.de.pool.ntp.org;0;0.002441406;0.000000000;0.012472776;0.006659643
3.de.pool.ntp.org;1;0.002563477;0.000505725;0.012219914;0.006718468
3.de.pool.ntp.org;10;0.003952026;0.107180130;0.012956721;0.007618758
3.de.pool.ntp.org;11;0.004074097;0.107180130;0.012641158;0.008006342
3.de.pool.ntp.org;12;0.002990723;0.107180130;0.013013680;0.008019517
3.de.pool.ntp.org;13;0.003112793;0.107180130;0.012621770;0.008205852
3.de.pool.ntp.org;14;0.003005981;0.107180130;0.012827868;0.008843941
3.de.pool.ntp.org;15;0.003112793;0.107180130;0.013053631;0.008836653
3.de.pool.ntp.org;16;0.003234863;0.107180130;0.012327410;0.008696438
3.de.pool.ntp.org;17;0.002319336;0.107180130;0.012735078;0.008555314
3.de.pool.ntp.org;18;0.002441406;0.202429003;0.113434415;-0.091519394
3.de.pool.ntp.org;19;0.002563477;0.202429003;0.012442154;0.009089375
3.de.pool.ntp.org;2;0.003173828;0.107180130;0.065809979;-0.046406207
3.de.pool.ntp.org;20;0.002685547;0.202429003;0.012488222;0.009058257
3.de.pool.ntp.org;21;0.002807617;0.202429003;0.012383947;0.009085726
3.de.pool.ntp.org;22;0.003021240;0.202429003;0.012432245;0.009404620
3.de.pool.ntp.org;23;0.003143311;0.202429003;0.012501297;0.009613774
3.de.pool.ntp.org;24;0.003265381;0.202429003;0.012705670;0.009563555
3.de.pool.ntp.org;25;0.003387451;0.202429003;0.012363530;0.009621635
3.de.pool.ntp.org;26;0.003509521;0.202429003;0.012368109;0.009893910
3.de.pool.ntp.org;27;0.003631592;0.202429003;0.012774550;0.010071045
3.de.pool.ntp.org;28;0.003753662;0.202429003;0.012412960;0.009965380
3.de.pool.ntp.org;29;0.003875732;0.202429003;0.012461580;0.010221126
3.de.pool.ntp.org;3;0.003295898;0.107180130;0.012787267;0.006702086
3.de.pool.ntp.org;30;0.003997803;0.202429003;0.012484081;0.010081168
3.de.pool.ntp.org;31;0.003204346;0.202429003;0.012736812;0.010638797
3.de.pool.ntp.org;32;0.003326416;0.202429003;0.012762279;0.010612940
3.de.pool.ntp.org;33;0.003448486;0.202429003;0.012453673;0.010402604
3.de.pool.ntp.org;34;0.002471924;0.202429003;0.012709276;0.010446371
3.de.pool.ntp.org;35;0.002609253;0.202429003;0.012474018;0.010574592
3.de.pool.ntp.org;36;0.002731323;0.202429003;0.014935439;0.008286866
3.de.pool.ntp.org;37;0.002853394;0.202429003;0.012621560;0.010684281
3.de.pool.ntp.org;38;0.002944946;0.202429003;0.012358400;0.010973094
3.de.pool.ntp.org;39;0.003067017;0.202429003;0.012882028;0.011561350
3.de.pool.ntp.org;4;0.003417969;0.107180130;0.012729911;0.006986148
3.de.pool.ntp.org;40;0.003189087;0.202429003;0.012682841;0.011283433
3.de.pool.ntp.org;41;0.003311157;0.202429003;0.012286417;0.011393704
3.de.pool.ntp.org;42;0.003433228;0.202429003;0.012251248;0.011518804
3.de.pool.ntp.org;43;0.003555298;0.202429003;0.012444406;0.011518466
3.de.pool.ntp.org;44;0.003677368;0.202429003;0.012472757;0.011689484
3.de.pool.ntp.org;45;0.003784180;0.202429003;0.012692849;0.012072779
3.de.pool.ntp.org;46;0.003143311;0.202429003;0.013547076;0.012985937
3.de.pool.ntp.org;47;0.003280640;0.202429003;0.012807449;0.012055816
3.de.pool.ntp.org;48;0.003387451;0.202429003;0.012371454;0.011961590
3.de.pool.ntp.org;49;0.003509521;0.202429003;0.012338466;0.012170192
3.de.pool.ntp.org;5;0.003540039;0.107180130;0.012684769;0.007042149
3.de.pool.ntp.org;50;0.003631592;0.202429003;0.012653320;0.012610858
3.de.pool.ntp.org;51;0.003753662;0.202429003;0.012377516;0.012298077
3.de.pool.ntp.org;52;0.003875732;0.202429003;0.012471915;0.012371156
3.de.pool.ntp.org;53;0.003997803;0.202429003;0.012437702;0.012442637
3.de.pool.ntp.org;54;0.004119873;0.202429003;0.012479032;0.012536041
3.de.pool.ntp.org;55;0.004226685;0.202429003;0.012793854;0.012596722
3.de.pool.ntp.org;56;0.002685547;0.202429003;0.012504205;0.013018098
3.de.pool.ntp.org;57;0.002792358;0.202429003;0.012646879;0.012828131
3.de.pool.ntp.org;58;0.002471924;0.202429003;0.012445755;0.013252820
3.de.pool.ntp.org;59;0.002593994;0.202429003;0.012278000;0.013203169
3.de.pool.ntp.org;6;0.003662109;0.107180130;0.012403039;0.007480635
3.de.pool.ntp.org;60;0.002716064;0.202429003;0.012339373;0.013312700
3.de.pool.ntp.org;61;0.002822876;0.202429003;0.012475715;0.013508255
3.de.pool.ntp.org;62;0.002944946;0.202429003;0.012396907;0.013583161
