Hostname;RequestNumber;rootDispersion;DispOver8Req;Delay;Offset
0.de.pool.ntp.org;31;0.005249023;0.230589402;0.007379613;0.008952059
0.de.pool.ntp.org;32;0.005371094;0.230589402;0.007123362;0.008803546
0.de.pool.ntp.org;33;0.005493164;0.230589402;0.007343213;0.009099306
0.de.pool.ntp.org;34;0.005615234;0.230589402;0.007127675;0.009022947
0.de.pool.ntp.org;35;0.005737305;0.230589402;0.010263749;0.012312105
0.de.pool.ntp.org;36;0.005859375;0.230589402;0.010310259;0.005613686
0.de.pool.ntp.org;37;0.005981445;0.230589402;0.007129787;0.009329362
0.de.pool.ntp.org;38;0.006103516;0.230589402;0.006804101;0.009184893
0.de.pool.ntp.org;39;0.006225586;0.230589402;0.007093867;0.009620164
0.de.pool.ntp.org;4;0.007812500;0.001429243;0.007079777;0.005806454
0.de.pool.ntp.org;40;0.006347656;0.230589402;0.026195219;0.028683436
0.de.pool.ntp.org;41;0.006469727;0.230589402;0.007205082;0.010026145
0.de.pool.ntp.org;42;0.006576538;0.230589402;0.008997731;0.007901421
0.de.pool.ntp.org;43;0.002227783;0.230589402;0.007186769;0.009923455
0.de.pool.ntp.org;44;0.002334595;0.230589402;0.007160834;0.010089429
0.de.pool.ntp.org;45;0.002456665;0.230589402;0.007398740;0.010248040
0.de.pool.ntp.org;46;0.002593994;0.230589402;0.007139804;0.010295043
0.de.pool.ntp.org;47;0.002716064;0.230589402;0.007528343;0.010703647
0.de.pool.ntp.org;48;0.002838135;0.230589402;0.007661604;0.010650527
0.de.pool.ntp.org;49;0.002960205;0.230589402;0.007144193;0.010553694
0.de.pool.ntp.org;5;0.007934570;0.021525544;0.017663324;-0.005234794
0.de.pool.ntp.org;50;0.003082275;0.230589402;0.007752801;0.010825553
0.de.pool.ntp.org;51;0.003189087;0.230589402;0.007473355;0.010500693
0.de.pool.ntp.org;52;0.003311157;0.230589402;0.007146235;0.010869934
0.de.pool.ntp.org;53;0.003433228;0.230589402;0.007135227;0.010984068
0.de.pool.ntp.org;54;0.003555298;0.230589402;0.007134256;0.011119027
0.de.pool.ntp.org;55;0.003677368;0.230589402;0.007127715;0.011232502
0.de.pool.ntp.org;56;0.003799438;0.230589402;0.006817297;0.011007788
0.de.pool.ntp.org;57;0.003936768;0.230589402;0.030118674;0.033870604
0.de.pool.ntp.org;58;0.004058838;0.230589402;0.007156454;0.011509921
0.de.pool.ntp.org;59;0.004165649;0.230589402;0.006775686;0.011397389
0.de.pool.ntp.org;6;0.008056641;0.021525544;0.007156315;0.006040327
0.de.pool.ntp.org;60;0.004287720;0.230589402;0.006885402;0.011476957
0.de.pool.ntp.org;61;0.004409790;0.230589402;0.007329837;0.011532496
0.de.pool.ntp.org;62;0.004531860;0.230589402;0.007303746;0.012108688
0.de.pool.ntp.org;63;0.004653931;0.230589402;0.007148120;0.012029967
0.de.pool.ntp.org;64;0.004776001;0.230589402;0.011750548;0.009242941
0.de.pool.ntp.org;65;0.004898071;0.230589402;0.007069748;0.012303214
0.de.pool.ntp.org;66;0.005004883;0.230589402;0.007087795;0.012341592
0.de.pool.ntp.org;67;0.005126953;0.230589402;0.007090761;0.012548945
0.de.pool.ntp.org;68;0.005249023;0.230589402;0.007832253;0.012757844
