Hostname;RequestNumber;rootDispersion;DispOver8Req;Delay;Offset
3.de.pool.ntp.org;0;0.000043;0.805523;0.053204;1.098785
3.de.pool.ntp.org;1;0.000000;0.000000;0.000000;0.000000
3.de.pool.ntp.org;2;140418.968761;140418.970967;0.000000;0.000000
3.de.pool.ntp.org;3;0.000000;0.000139;140737.253810;140737.380738
3.de.pool.ntp.org;4;0.000004;0.000000;0.000004;0.000000
3.de.pool.ntp.org;5;68.029661;0.000004;140418.965418;0.000000
3.de.pool.ntp.org;6;140418.965383;140418.968692;0.409728;1.579423
3.de.pool.ntp.org;7;140418.968692;140737.380740;140418.965385;140418.968692
3.de.pool.ntp.org;8;18446744073.709553;0.000000;140733.193388;140415.365808
3.de.pool.ntp.org;9;0.000000;0.000000;140418.972911;140737.380739
3.de.pool.ntp.org;10;140737.380739;140418.975008;140418.970964;4.296454
3.de.pool.ntp.org;11;0.000000;140418.977116;140418.968754;140737.385608
3.de.pool.ntp.org;12;0.000000;140418.975014;0.000000;0.000000
3.de.pool.ntp.org;13;0.000000;0.000000;0.000000;0.000000
3.de.pool.ntp.org;14;7448790383.509398;0.000000;8030873020.100706;71776123.339407
3.de.pool.ntp.org;15;0.000000;0.000000;0.000000;0.000000
3.de.pool.ntp.org;16;140418.970960;0.000000;0.000000;140418.968763
3.de.pool.ntp.org;17;3472979000.036814;140418.968719;0.000000;140418.968716
3.de.pool.ntp.org;18;0.000000;140737.380742;0.000000;0.000000
3.de.pool.ntp.org;19;0.000000;140418.970964;0.000000;140737.380741
